,GB_index,Sigma,Misorientation_Index,L11,L12,L13,R11,R12,R13,L21,L22,L23,R21,R22,R23,L31,L32,L33,R31,R32,R33,t1,t2,t3,cos,disorientation,h1,k1,l1,h2,k2,l2,ytilt,ztilt,DSC11,DSC12,DSC13,DSC21,DSC22,DSC23,DSC31,DSC32,DSC33,CSL11,CSL12,CSL13,CSL21,CSL22,CSL23,CSL31,CSL32,type
341,342,255.0,68.0,14,2,2,10.0,10,2.0,1,-5,-2,1.0,-2,5.0,1,5,-12,9.0,-8,-5.0,5,2,1.0,0.764705882353,40.1192,14.0,2.0,2.0,10.0,10.0,2.0,1.0,0.0,1.49411764706,-1.52941176471,3.07058823529,-4.21960784314,4.56862745098,-9.03137254902,30.031372549,-32.5098039216,64.2901960784,14,7,-3,-11,13,-38,-26,1,tilt
342,343,5.0,1.0,14,2,2,10.0,10,2.0,1,-5,-2,-1.0,2,-5.0,1,5,-12,-9.0,8,5.0,1,0,0.0,0.8,36.8699,14.0,2.0,2.0,10.0,10.0,2.0,0.0,0.0,0.2,0.0,-1.4,-1.2,-1.0,3.4,-0.4,0.0,0.8,-2,-1,-1,-4,-5,3,-1,-1,mixed
343,344,15.0,4.0,10,10,2,10.0,10,2.0,2,-1,-5,1.0,-2,5.0,-8,9,-5,9.0,-8,-5.0,2,1,0.0,0.666666666667,48.1897,10.0,10.0,2.0,10.0,10.0,2.0,0.0,0.0,1.93333333333,-1.46666666667,-0.333333333333,-1.13333333333,1.06666666667,0.333333333333,4.4,-4.2,-1.0,10,10,2,-4,-3,5,-5,-5,mixed
344,345,85.0,69.0,10,10,2,10.0,10,2.0,2,-1,-5,-1.0,2,-5.0,-8,9,-5,-9.0,8,5.0,2,2,1.0,0.152941176471,81.2026,10.0,10.0,2.0,10.0,10.0,2.0,0.0,0.0,1.54117647059,-1.85882352941,-0.411764705882,3.68235294118,-3.51764705882,-0.823529411765,-4.4,4.2,1.0,-10,-10,-2,32,49,105,23,36,mixed
345,346,85.0,67.0,12,5,1,12.0,5,1.0,2,-5,1,-2.0,5,-1.0,2,-2,-14,-2.0,2,14.0,2,2,1.0,-0.905882352941,154.942,12.0,5.0,1.0,12.0,5.0,1.0,0.0,0.0,-0.858823529412,2.05882352941,1.01176470588,1.85882352941,-4.05882352941,-2.01176470588,-3.2,7.0,3.4,12,5,1,1,-120,-7,-1,-48,tilt
346,347,51.0,66.0,12,5,1,12.0,5,-1.0,2,-5,1,2.0,-5,-1.0,2,-2,-14,-2.0,2,-14.0,1,1,0.0,0.921568627451,22.8435,12.0,5.0,1.0,12.0,5.0,1.0,0.0,0.0,0.235294117647,-1.23529411765,-0.647058823529,0.313725490196,-0.313725490196,-0.196078431373,-0.490196078431,0.490196078431,0.43137254902,-1,-1,0,-4,21,11,-3,4,mixed
347,348,15.0,4.0,12,5,1,12.0,5,-1.0,2,-5,1,-2.0,5,1.0,2,-2,-14,2.0,-2,14.0,2,1,0.0,0.666666666667,48.1897,12.0,5.0,1.0,12.0,5.0,1.0,0.0,0.0,-0.733333333333,2.33333333333,0.133333333333,3.2,-8.0,-0.4,-6.53333333333,16.3333333333,0.733333333333,10,4,0,13,5,-16,15,6,mixed
348,349,255.0,68.0,12,5,1,9.0,8,5.0,2,-5,1,1.0,2,-5.0,2,-2,-14,-10.0,10,2.0,5,2,1.0,0.764705882353,40.1192,12.0,5.0,1.0,9.0,8.0,5.0,1.0,0.0,-11.1568627451,0.156862745098,28.0980392157,19.2745098039,-0.274509803922,-48.9215686275,-23.5333333333,0.333333333333,59.7333333333,-46,-22,-18,-164,-295,-127,-7,-32,tilt
349,350,3.0,2.0,12,5,1,9.0,8,5.0,2,-5,1,-1.0,-2,5.0,2,-2,-14,10.0,-10,-2.0,1,1,0.0,0.333333333333,70.5288,12.0,5.0,1.0,9.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,-0.333333333333,0.333333333333,1.33333333333,0.333333333333,-0.333333333333,0.666666666667,1,1,0,1,0,1,4,-1,mixed
350,351,5.0,1.0,12,5,1,9.0,8,-5.0,2,-5,1,1.0,2,5.0,2,-2,-14,10.0,-10,2.0,1,0,0.0,0.8,36.8699,12.0,5.0,1.0,9.0,8.0,5.0,0.0,0.0,0.8,-1.0,-0.6,0.0,1.0,1.0,0.2,-2.0,-1.4,6,2,-2,3,-5,4,1,-4,mixed
351,352,17.0,13.0,12,5,1,9.0,8,-5.0,2,-5,1,-1.0,-2,-5.0,2,-2,-14,-10.0,10,-2.0,1,1,0.0,0.0588235294118,86.6277,12.0,5.0,1.0,9.0,8.0,5.0,0.0,0.0,0.176470588235,-1.17647058824,0.764705882353,0.235294117647,-0.235294117647,0.352941176471,-1.35294117647,1.35294117647,-1.52941176471,-1,-1,0,-3,20,-13,-1,7,mixed
352,353,85.0,69.0,9,8,5,9.0,8,5.0,1,2,-5,-1.0,-2,5.0,-10,10,2,10.0,-10,-2.0,2,2,1.0,0.152941176471,81.2026,9.0,8.0,5.0,9.0,8.0,5.0,0.0,0.0,-0.894117647059,1.09411764706,0.0588235294118,1.89411764706,-2.09411764706,-0.0588235294118,-3.2,3.6,0.0,9,8,5,158,131,-35,94,78,tilt
353,354,51.0,65.0,9,8,5,9.0,8,-5.0,1,2,-5,1.0,2,5.0,-10,10,2,10.0,-10,2.0,1,1,0.0,0.960784313725,16.0989,9.0,8.0,5.0,9.0,8.0,5.0,0.0,0.0,-0.78431372549,-0.21568627451,1.1568627451,-0.43137254902,0.43137254902,1.6862745098,0.56862745098,-0.56862745098,-2.3137254902,-1,-1,0,40,11,-59,19,4,mixed
354,355,15.0,4.0,9,8,5,9.0,8,-5.0,1,2,-5,-1.0,-2,-5.0,-10,10,2,-10.0,10,-2.0,2,1,0.0,0.666666666667,48.1897,9.0,8.0,5.0,9.0,8.0,5.0,0.0,0.0,0.8,0.6,1.0,0.133333333333,0.266666666667,1.33333333333,-0.333333333333,-0.666666666667,-2.33333333333,4,-2,0,3,-4,5,5,-5,mixed
355,356,51.0,65.0,1,1,0,1.0,1,0.0,1,-1,10,1.0,-1,-10.0,10,-10,-2,-10.0,10,-2.0,1,1,0.0,0.960784313725,16.0989,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.78431372549,-0.21568627451,1.1568627451,-0.43137254902,0.43137254902,1.6862745098,0.56862745098,-0.56862745098,-2.3137254902,-1,-1,0,40,11,-59,19,4,twist
356,357,51.0,66.0,1,1,0,1.0,1,0.0,7,-7,2,7.0,-7,-2.0,2,-2,-14,-2.0,2,-14.0,1,1,0.0,0.921568627451,22.8435,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.235294117647,-1.23529411765,-0.647058823529,0.313725490196,-0.313725490196,-0.196078431373,-0.490196078431,0.490196078431,0.43137254902,-1,-1,0,-4,21,11,-3,4,twist
357,358,51.0,66.0,5,2,1,5.0,2,-1.0,5,-12,-1,5.0,-12,1.0,2,2,-14,-2.0,-2,-14.0,1,1,0.0,0.921568627451,22.8435,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0.313725490196,-0.686274509804,-1.19607843137,0.78431372549,0.78431372549,0.509803921569,-0.921568627451,-0.921568627451,-0.549019607843,1,-1,0,35,-16,61,8,-5,mixed
358,359,85.0,67.0,5,2,1,5.0,2,-1.0,5,-12,-1,-5.0,12,-1.0,2,2,-14,2.0,2,14.0,2,2,1.0,-0.905882352941,154.942,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,-1.94117647059,4.45882352941,3.78823529412,-29.4117647059,70.5882352941,59.8823529412,31.5882352941,-75.8117647059,-64.3176470588,-24,-10,0,-55,-72,79,-53,-63,mixed
359,360,255.0,68.0,5,2,1,5.0,2,1.0,5,-12,-1,5.0,-8,-9.0,2,2,-14,-2.0,10,-10.0,5,2,1.0,0.764705882353,40.1192,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,-1.1568627451,2.0431372549,0.698039215686,2.90196078431,-6.29803921569,-1.9137254902,-3.47058823529,7.52941176471,2.29411764706,-5,-2,-1,-65,-48,-89,-18,-13,twist
360,361,17.0,13.0,5,2,1,5.0,2,1.0,5,-12,-1,-5.0,8,9.0,2,2,-14,2.0,-10,10.0,1,1,0.0,0.0588235294118,86.6277,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,-0.823529411765,2.17647058824,0.764705882353,-1.58823529412,3.41176470588,1.11764705882,3.47058823529,-7.52941176471,-2.29411764706,5,2,1,21,4,-11,5,1,mixed
361,362,51.0,65.0,5,2,1,5.0,2,-1.0,5,-8,-9,5.0,-8,9.0,-2,10,-10,2.0,-10,-10.0,1,1,0.0,0.960784313725,16.0989,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0.392156862745,-0.960784313725,0.960784313725,-1.1568627451,5.78431372549,-4.78431372549,1.19607843137,-5.98039215686,4.98039215686,5,1,0,59,-40,-11,32,-20,mixed
362,363,85.0,69.0,5,2,1,5.0,2,-1.0,5,-8,-9,-5.0,8,-9.0,-2,10,-10,-2.0,10,10.0,2,2,1.0,0.152941176471,81.2026,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,-0.529411764706,0.647058823529,-3.64705882353,-0.588235294118,0.941176470588,-4.94117647059,5.70588235294,-9.12941176471,47.7294117647,-16,-10,0,-15,-112,-41,-9,-101,mixed
363,364,105.0,37.0,11,8,5,11.0,8,5.0,1,-2,1,-1.0,2,-1.0,6,-2,-10,-6.0,2,10.0,2,1,1.0,-0.828571428571,145.952,11.0,8.0,5.0,11.0,8.0,5.0,1.0,0.0,4.10476190476,-4.92380952381,-0.952380952381,-15.0285714286,18.3428571429,3.71428571429,25.6666666667,-31.3333333333,-6.33333333333,11,8,5,-71,-128,25,-49,-87,tilt
364,365,35.0,36.0,11,8,5,11.0,8,-5.0,1,-2,1,1.0,-2,-1.0,6,-2,-10,-6.0,2,-10.0,2,1,1.0,0.828571428571,34.0477,11.0,8.0,5.0,11.0,8.0,5.0,1.0,0.0,0.371428571429,-0.457142857143,-1.28571428571,0.171428571429,-0.0571428571429,-0.285714285714,-2.14285714286,0.714285714286,4.57142857143,-1,-3,0,-13,16,45,-4,3,tilt
365,366,3.0,2.0,11,8,5,11.0,8,-5.0,1,-2,1,-1.0,2,1.0,6,-2,-10,6.0,-2,10.0,1,1,0.0,0.333333333333,70.5288,11.0,8.0,5.0,11.0,8.0,5.0,0.0,0.0,1.0,-1.0,0.0,0.333333333333,-0.666666666667,0.333333333333,1.66666666667,-3.33333333333,-0.333333333333,4,2,0,1,0,-1,-4,-1,mixed
366,367,21.0,20.0,13,5,4,11.0,8,5.0,1,-1,-2,1.0,-2,1.0,-2,10,-6,6.0,-2,-10.0,2,1,0.0,0.52380952381,58.4119,13.0,5.0,4.0,11.0,8.0,5.0,0.0,0.0,0.571428571429,0.142857142857,-1.28571428571,-0.904761904762,0.190476190476,3.95238095238,1.33333333333,-0.333333333333,-5.66666666667,10,6,2,29,-5,-4,17,-4,mixed
367,368,5.0,1.0,13,5,4,11.0,8,5.0,1,-1,-2,-1.0,2,-1.0,-2,10,-6,-6.0,2,10.0,1,0,0.0,0.8,36.8699,13.0,5.0,4.0,11.0,8.0,5.0,0.0,0.0,0.2,0.0,-1.4,-1.2,-1.0,3.4,-0.4,0.0,0.8,-2,-1,-1,-4,-5,3,-1,-1,mixed
368,369,105.0,38.0,13,5,4,13.0,5,4.0,1,-1,-2,-1.0,1,2.0,-2,10,-6,2.0,-10,6.0,2,1,1.0,0.542857142857,57.1217,13.0,5.0,4.0,13.0,5.0,4.0,1.0,0.0,1.12380952381,-1.95238095238,-0.961904761905,-0.838095238095,1.52380952381,0.819047619048,3.8,-7.0,-3.6,13,5,4,116,85,-37,102,73,tilt
369,370,35.0,36.0,13,5,4,13.0,5,-4.0,1,-1,-2,1.0,-1,2.0,-2,10,-6,2.0,-10,-6.0,2,1,1.0,0.828571428571,34.0477,13.0,5.0,4.0,13.0,5.0,4.0,1.0,0.0,0.457142857143,-1.28571428571,0.371428571429,-0.485714285714,2.42857142857,-0.457142857143,1.51428571429,-7.57142857143,1.54285714286,5,1,0,39,-20,-23,3,0,mixed
370,371,3.0,2.0,13,5,4,13.0,5,-4.0,1,-1,-2,-1.0,1,-2.0,-2,10,-6,-2.0,10,6.0,1,1,0.0,0.333333333333,70.5288,13.0,5.0,4.0,13.0,5.0,4.0,0.0,0.0,0.333333333333,-1.33333333333,0.333333333333,0.666666666667,-0.666666666667,0.666666666667,-1.66666666667,1.66666666667,-0.666666666667,-1,-1,0,-1,4,-1,0,-1,mixed
371,372,15.0,4.0,13,5,4,11.0,8,-5.0,1,-1,-2,1.0,-2,-1.0,-2,10,-6,-6.0,2,-10.0,2,1,0.0,0.666666666667,48.1897,13.0,5.0,4.0,11.0,8.0,5.0,0.0,0.0,1.06666666667,0.333333333333,0.866666666667,0.2,0.0,0.6,-0.866666666667,-0.333333333333,-2.26666666667,6,-2,-2,-1,1,2,-16,-5,mixed
372,373,7.0,8.0,13,5,4,11.0,8,-5.0,1,-1,-2,-1.0,2,1.0,-2,10,-6,6.0,-2,10.0,1,1,1.0,0.785714285714,38.2132,13.0,5.0,4.0,11.0,8.0,5.0,0.0,0.0,0.428571428571,-1.14285714286,-0.714285714286,0.285714285714,-0.428571428571,-0.142857142857,-3.42857142857,5.14285714286,3.71428571429,-6,-4,0,-1,-9,4,-2,-7,mixed
373,374,105.0,38.0,2,1,1,2.0,1,1.0,6,-10,-2,6.0,-2,-10.0,4,5,-13,-4.0,13,-5.0,2,1,1.0,0.542857142857,57.1217,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,-0.352380952381,0.809523809524,-1.10476190476,0.0380952380952,0.047619047619,-0.12380952381,-0.0571428571429,-0.571428571429,0.685714285714,-2,-1,-1,-32,-145,-1,-3,-16,twist
374,375,35.0,36.0,2,1,1,2.0,1,1.0,6,-10,-2,-6.0,2,10.0,4,5,-13,4.0,-13,5.0,2,1,1.0,0.828571428571,34.0477,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.314285714286,1.14285714286,-0.771428571429,0.0571428571429,-0.428571428571,0.314285714286,0.0571428571429,0.571428571429,-0.685714285714,2,1,1,36,-25,23,25,-16,mixed
375,376,105.0,37.0,2,1,1,2.0,1,1.0,2,-10,6,2.0,6,-10.0,8,-5,-11,-8.0,11,5.0,2,1,1.0,-0.828571428571,145.952,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.447619047619,-0.904761904762,-0.990476190476,-0.0761904761905,0.047619047619,0.104761904762,-0.514285714286,0.571428571429,0.457142857143,-2,-1,-1,-128,-25,71,-87,-16,twist
376,377,35.0,36.0,2,1,1,2.0,1,1.0,2,-10,6,-2.0,-6,10.0,8,-5,-11,8.0,-11,-5.0,2,1,1.0,0.828571428571,34.0477,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.11428571429,-0.571428571429,-0.657142857143,-0.742857142857,0.714285714286,0.771428571429,0.514285714286,-0.571428571429,-0.457142857143,2,1,1,4,15,47,5,14,twist
377,378,53.0,25.0,14,4,0,14.0,4,0.0,0,0,2,0.0,0,-2.0,4,-14,0,-4.0,14,0.0,1,0,0.0,0.849056603774,31.8908,14.0,4.0,0.0,14.0,4.0,0.0,1.0,0.0,-0.735849056604,3.07547169811,2.0,5.77358490566,-20.2075471698,-13.0,-8.0,28.0,18.0,14,4,0,45,28,-53,19,13,tilt
378,379,109.0,70.0,13,7,0,13.0,7,0.0,0,0,2,0.0,0,-2.0,7,-13,0,-7.0,13,0.0,1,0,0.0,0.834862385321,33.3985,13.0,7.0,0.0,13.0,7.0,0.0,1.0,0.0,1.11926605505,-1.93577981651,-1.0,-6.29357798165,11.6880733945,6.0,21.0,-39.0,-20.0,13,7,0,60,91,-109,38,54,tilt
379,380,109.0,70.0,2,0,0,2.0,0,0.0,0,13,7,0.0,13,-7.0,0,-7,13,0.0,7,13.0,1,0,0.0,0.834862385321,33.3985,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.550458715596,0.834862385321,0.0,0.963302752294,0.211009174312,0.0,-1.38532110092,-0.284403669725,2,0,0,109,-91,60,77,-64,twist
380,381,111.0,71.0,11,10,1,11.0,10,1.0,2,-2,-2,-2.0,2,2.0,-3,4,-7,3.0,-4,7.0,1,1,1.0,0.986486486486,9.43001,11.0,10.0,1.0,11.0,10.0,1.0,1.0,0.0,-0.900900900901,1.09009009009,0.00900900900901,1.9009009009,-2.09009009009,-0.00900900900901,-20.0,22.0,0.0,11,10,1,121,-1,-100,12,-1,tilt
381,382,37.0,72.0,11,10,1,11.0,10,-1.0,2,-2,-2,2.0,-2,2.0,-3,4,-7,3.0,-4,-7.0,1,1,1.0,0.635135135135,50.57,11.0,10.0,1.0,11.0,10.0,1.0,1.0,0.0,0.432432432432,-0.243243243243,-1.32432432432,-1.37837837838,1.83783783784,6.78378378378,1.94594594595,-2.59459459459,-9.45945945946,8,6,0,49,-16,-9,36,-13,tilt
382,383,3.0,2.0,11,10,1,11.0,10,-1.0,2,-2,-2,-2.0,2,-2.0,-3,4,-7,-3.0,4,7.0,1,1,0.0,0.333333333333,70.5288,11.0,10.0,1.0,11.0,10.0,1.0,0.0,0.0,0.0,-1.0,1.0,-0.333333333333,0.333333333333,1.33333333333,-0.333333333333,0.333333333333,-0.666666666667,-1,-1,0,0,1,-1,1,-4,mixed
383,384,37.0,72.0,7,4,3,7.0,4,3.0,2,-2,-2,-2.0,2,2.0,-1,10,-11,1.0,-10,11.0,1,1,1.0,0.635135135135,50.57,7.0,4.0,3.0,7.0,4.0,3.0,1.0,0.0,2.18918918919,-2.89189189189,-0.918918918919,-9.75675675676,13.5675675676,4.67567567568,23.0,-32.0,-11.0,7,4,3,49,-9,-16,47,-7,tilt
384,385,111.0,71.0,7,4,3,7.0,4,-3.0,2,-2,-2,2.0,-2,2.0,-1,10,-11,1.0,-10,-11.0,1,1,1.0,0.986486486486,9.43001,7.0,4.0,3.0,7.0,4.0,3.0,1.0,0.0,0.189189189189,-0.891891891892,1.08108108108,0.801801801802,-8.01801801802,10.8198198198,0.00900900900901,-0.0900900900901,0.0990990990991,20,2,0,121,-100,-1,100,-91,tilt
385,386,3.0,2.0,7,4,3,7.0,4,-3.0,2,-2,-2,-2.0,2,-2.0,-1,10,-11,-1.0,10,11.0,1,1,0.0,0.333333333333,70.5288,7.0,4.0,3.0,7.0,4.0,3.0,0.0,0.0,0.0,-1.0,1.0,-0.333333333333,0.333333333333,1.33333333333,-0.333333333333,0.333333333333,-0.666666666667,-1,-1,0,0,1,-1,1,-4,mixed
386,387,111.0,71.0,2,2,2,2.0,2,2.0,7,-4,-3,7.0,-3,-4.0,1,10,-11,-1.0,11,-10.0,1,1,1.0,0.986486486486,9.43001,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,-1.09009009009,-0.900900900901,-0.00900900900901,0.981981981982,-0.18018018018,-0.801801801802,-1.08108108108,0.189189189189,0.891891891892,-2,-2,-2,100,1,121,91,2,twist
387,388,37.0,72.0,2,2,2,2.0,2,2.0,7,-4,-3,-7.0,3,4.0,1,10,-11,1.0,-11,10.0,1,1,1.0,0.635135135135,50.57,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.243243243243,0.432432432432,1.32432432432,-0.297297297297,0.027027027027,0.27027027027,1.08108108108,-0.189189189189,-0.891891891892,2,2,2,-16,-49,-9,-3,-13,twist
